time/s	Ewe/V	I/mA	error	Ece/V	
1.453283163286978E+003	9.3580587E-003	-2.3703647E-004	0	-6.4934356E-005
1.463283163034357E+003	9.2053376E-003	-2.5855121E-004	0	-2.6759042E-005
1.473283162781736E+003	9.3198782E-003	-2.7338241E-004	0	-2.6759042E-005
1.483283162529115E+003	9.2435181E-003	-2.5855121E-004	0	-1.2219732E-004
1.493283162276493E+003	9.2626074E-003	-2.5167668E-004	0	-8.4022009E-005
1.503283162023872E+003	9.2244279E-003	-2.7452817E-004	0	-1.4128498E-004
1.513283161771251E+003	9.2626074E-003	-2.3671817E-004	0	8.7766879E-005
1.523283161518630E+003	9.2626074E-003	-2.5014899E-004	0	-6.4934356E-005
1.533283161266008E+003	9.2053376E-003	-2.4588424E-004	0	-6.4934356E-005
1.543283161013387E+003	9.3007879E-003	-2.7433722E-004	0	1.1416267E-005
1.553283160760766E+003	9.2626074E-003	-2.5867854E-004	0	-6.4934356E-005
1.563283160508145E+003	9.3198782E-003	-2.5161303E-004	0	3.0503921E-005
1.573283160255523E+003	9.2626074E-003	-2.4703000E-004	0	-2.6759042E-005
1.583283160002902E+003	9.3389684E-003	-2.3614531E-004	0	-1.2219732E-004
1.593283159750281E+003	9.3580587E-003	-2.8254846E-004	0	-4.5846697E-005
1.603283159497660E+003	9.2053376E-003	-3.4371912E-004	0	-2.6759042E-005
1.613283159245038E+003	9.1098864E-003	-2.6822652E-004	0	4.9591574E-005
1.623283158992417E+003	9.2816977E-003	-2.7866563E-004	0	3.0503921E-005
1.633283158739796E+003	9.2626074E-003	-2.7739257E-004	0	-7.6713877E-006
1.643283158487175E+003	9.1480669E-003	-2.6701708E-004	0	-7.6713877E-006
1.653283158234553E+003	9.2816977E-003	-2.6606230E-004	0	-1.0310966E-004
1.663283157981932E+003	9.2816977E-003	-2.8541285E-004	0	1.0685454E-004
1.673283157729311E+003	9.2626074E-003	-2.6396173E-004	0	1.1416267E-005
1.683283157476690E+003	9.2626074E-003	-2.2927076E-004	0	-1.4128498E-004
1.693283157224068E+003	9.3007879E-003	-2.3277168E-004	0	-2.6759042E-005
1.703283156971447E+003	9.2816977E-003	-2.6587135E-004	0	-7.6713877E-006
1.713283156718826E+003	9.2626074E-003	-2.4403830E-004	0	-1.2219732E-004
1.723283156466205E+003	9.3007879E-003	-2.6867207E-004	0	-7.6713877E-006
1.733283156213583E+003	9.2053376E-003	-2.7522835E-004	0	-7.6713877E-006
1.743283155960962E+003	9.2816977E-003	-3.0100788E-004	0	3.0503921E-005
1.753283155708341E+003	9.3198782E-003	-2.6803557E-004	0	1.0685454E-004
1.763283155455720E+003	9.2244279E-003	-2.5886949E-004	0	-1.9854793E-004
1.773283155203098E+003	9.3771489E-003	-2.2850692E-004	0	-4.5846697E-005
1.783283154950477E+003	9.3198782E-003	-2.0266377E-004	0	-2.6759042E-005
1.793283154697856E+003	9.2053376E-003	-2.6529847E-004	0	-4.5846697E-005
1.803283154445235E+003	9.1289766E-003	-2.2290547E-004	0	-7.6713877E-006
1.813283154192613E+003	9.3580587E-003	-1.9865361E-004	0	-4.5846697E-005
1.823283153939992E+003	9.3007879E-003	-2.6580767E-004	0	-7.6713877E-006
1.833283153687371E+003	9.2244279E-003	-2.3340822E-004	0	-1.0310966E-004
1.843283153434750E+003	9.2626074E-003	-2.3754567E-004	0	-1.0310966E-004
1.853283153182128E+003	9.3580587E-003	-2.4352907E-004	0	-7.6713877E-006
1.860052753011114E+003	9.2626074E-003	-1.8585933E-004	0	-4.5846697E-005
